Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,92.5,93.26000213623047,89.0,89.29000091552734,79.85738372802734,1592000
2021-01-05,89.83999633789062,93.0999984741211,89.62999725341797,92.33999633789062,82.58517456054688,1888400
2021-01-06,92.04000091552734,97.38999938964844,92.04000091552734,96.7699966430664,86.54719543457031,2304400
2021-01-07,97.41999816894531,98.55000305175781,97.12000274658203,97.47000122070312,87.1732406616211,2097900
2021-01-08,97.83000183105469,98.13999938964844,95.88999938964844,96.75,86.52931213378906,2257500
2021-01-11,95.19000244140625,97.26000213623047,94.5199966430664,96.9800033569336,86.73501586914062,1983300
2021-01-12,97.19999694824219,99.45999908447266,96.37000274658203,99.20999908447266,88.72943115234375,2312300
2021-01-13,99.6500015258789,99.86000061035156,97.12999725341797,97.13999938964844,86.87811279296875,2149000
2021-01-14,97.63999938964844,99.58000183105469,97.04000091552734,98.87000274658203,88.42535400390625,1777200
2021-01-15,96.66999816894531,97.48999786376953,94.23999786376953,94.91000366210938,84.88368225097656,2268100
2021-01-19,95.12999725341797,96.44999694824219,93.11000061035156,93.81999969482422,83.90882873535156,1724400
2021-01-20,94.37000274658203,94.68000030517578,93.05999755859375,94.37999725341797,84.40966796875,1060800
2021-01-21,94.45999908447266,94.87999725341797,92.27999877929688,92.62000274658203,82.83560943603516,1026400
2021-01-22,91.26000213623047,92.33000183105469,90.36000061035156,91.4800033569336,81.81602478027344,1392100
2021-01-25,90.43000030517578,91.16000366210938,87.66000366210938,89.9800033569336,80.47449493408203,1565600
2021-01-26,91.0999984741211,91.73999786376953,87.6500015258789,87.88999938964844,78.60527801513672,1422900
2021-01-27,85.86000061035156,87.52999877929688,84.05999755859375,86.05999755859375,76.9686050415039,1803700
2021-01-28,87.44000244140625,87.9800033569336,84.62999725341797,87.25,78.03289031982422,2148100
2021-01-29,88.52999877929688,90.47000122070312,85.05999755859375,85.76000213623047,76.7002944946289,2014300
2021-02-01,86.63999938964844,87.91999816894531,85.01000213623047,86.75,77.5857162475586,1270700
2021-02-02,88.27999877929688,89.7300033569336,87.45999908447266,88.83999633789062,79.45491027832031,1415200
2021-02-03,88.43000030517578,89.73999786376953,88.06999969482422,89.2300033569336,79.80372619628906,1209200
2021-02-04,89.19999694824219,91.27999877929688,88.41000366210938,90.9000015258789,81.29730987548828,1190800
2021-02-05,92.0199966430664,93.56999969482422,91.63999938964844,93.26000213623047,83.40800476074219,1277400
2021-02-08,94.08999633789062,95.87000274658203,93.69999694824219,95.5199966430664,85.42924499511719,1102200
2021-02-09,95.69999694824219,96.0199966430664,94.62000274658203,94.70999908447266,84.7048110961914,1019900
2021-02-10,95.3499984741211,96.56999969482422,94.81999969482422,95.47000122070312,85.38452911376953,2050000
2021-02-11,95.76000213623047,95.76000213623047,93.19000244140625,94.81999969482422,84.80319213867188,829700
2021-02-12,94.69999694824219,96.2699966430664,94.02999877929688,96.13999938964844,85.9837417602539,1316300
2021-02-16,96.93000030517578,98.80999755859375,96.79000091552734,97.98999786376953,87.63831329345703,1083200
2021-02-17,97.70999908447266,98.31999969482422,95.80000305175781,97.80999755859375,87.47732543945312,964300
2021-02-18,97.4800033569336,98.08999633789062,94.79000091552734,94.91999816894531,84.89262390136719,1164400
2021-02-19,95.41000366210938,100.83999633789062,95.41000366210938,100.22000122070312,89.63272857666016,1906600
2021-02-22,100.5199966430664,104.22000122070312,100.5199966430664,102.91999816894531,92.0475082397461,2426900
2021-02-23,103.3499984741211,103.75,101.25,103.0,92.11905670166016,2007400
2021-02-24,103.30000305175781,108.0,103.04000091552734,107.33000183105469,95.99163818359375,2818700
2021-02-25,107.02999877929688,108.22000122070312,103.55000305175781,104.41000366210938,93.3801040649414,2003200
2021-02-26,103.23999786376953,104.94000244140625,101.36000061035156,103.08999633789062,92.19953918457031,2021200
2021-03-01,105.44999694824219,107.29000091552734,105.13999938964844,106.33999633789062,95.10620880126953,2772900
2021-03-02,107.33000183105469,109.44000244140625,106.95999908447266,107.9000015258789,96.50142669677734,2157800
2021-03-03,107.6500015258789,109.98999786376953,107.2300033569336,107.80999755859375,96.4209213256836,2164900
2021-03-04,107.52999877929688,108.93000030517578,103.75,106.16999816894531,94.95417785644531,2182500
2021-03-05,106.55999755859375,108.55999755859375,103.94000244140625,107.88999938964844,97.45629119873047,2291800
2021-03-08,108.91000366210938,110.70999908447266,108.41999816894531,108.76000213623047,98.2421646118164,2464200
2021-03-09,109.20999908447266,109.86000061035156,107.08999633789062,107.16999816894531,96.8059310913086,1954500
2021-03-10,107.0,110.16999816894531,106.69999694824219,108.9000015258789,98.36861419677734,2160100
2021-03-11,109.54000091552734,110.97000122070312,109.1500015258789,109.5,98.91059875488281,1494200
2021-03-12,109.98999786376953,110.58000183105469,108.08999633789062,108.7300033569336,98.21507263183594,1426200
2021-03-15,108.43000030517578,108.79000091552734,106.04000091552734,107.62999725341797,97.22144317626953,1604700
2021-03-16,107.08999633789062,107.69000244140625,104.73999786376953,105.36000061035156,95.17096710205078,1347800
2021-03-17,105.97000122070312,109.18000030517578,105.91000366210938,108.72000122070312,98.20602416992188,1564100
2021-03-18,109.4000015258789,112.7300033569336,107.43000030517578,108.0999984741211,97.64598083496094,2264600
2021-03-19,107.18000030517578,108.11000061035156,103.9000015258789,106.7699966430664,96.44461822509766,5080200
2021-03-22,106.75,106.88999938964844,103.88999938964844,106.0,95.74906921386719,1804000
2021-03-23,104.01000213623047,104.41000366210938,99.58000183105469,100.26000213623047,90.56417846679688,3016600
2021-03-24,102.25,104.81999969482422,101.93000030517578,102.12999725341797,92.25332641601562,1638400
2021-03-25,100.75,104.94999694824219,100.2300033569336,104.6500015258789,94.52963256835938,1337500
2021-03-26,106.75,107.0,103.87999725341797,105.56999969482422,95.36065673828125,1281900
2021-03-29,105.37999725341797,108.68000030517578,104.11000061035156,104.2300033569336,94.1502456665039,1256800
2021-03-30,104.0,105.80000305175781,103.38999938964844,105.02999877929688,94.87287902832031,901400
2021-03-31,104.93000030517578,105.9800033569336,103.5999984741211,104.05000305175781,93.9876480102539,1263500
2021-04-01,105.02999877929688,105.81999969482422,104.05999755859375,105.55000305175781,95.34260559082031,1192600
2021-04-05,106.55000305175781,106.66000366210938,103.91000366210938,104.20999908447266,94.1321792602539,1357200
2021-04-06,103.9000015258789,106.05000305175781,103.9000015258789,104.79000091552734,94.65608978271484,1672300
2021-04-07,105.08000183105469,105.63999938964844,103.30000305175781,103.5999984741211,93.58116912841797,1115500
2021-04-08,103.30000305175781,103.5,100.5,103.0,93.03919219970703,1353900
2021-04-09,103.4000015258789,104.54000091552734,102.68000030517578,104.08000183105469,94.0147476196289,1790000
2021-04-12,104.7699966430664,105.87999725341797,104.06999969482422,105.37000274658203,95.18000793457031,1272900
2021-04-13,104.56999969482422,104.80000305175781,102.33000183105469,104.56999969482422,94.45735931396484,1257100
2021-04-14,105.0,107.70999908447266,105.0,106.94000244140625,96.5981674194336,1544200
2021-04-15,107.2300033569336,107.63999938964844,105.05999755859375,107.0999984741211,96.74268341064453,919300
2021-04-16,108.22000122070312,109.1500015258789,106.88999938964844,107.55000305175781,97.14917755126953,1157100
2021-04-19,107.73999786376953,108.05000305175781,105.86000061035156,107.19999694824219,96.83302307128906,817900
2021-04-20,106.7300033569336,107.12000274658203,103.76000213623047,104.63999938964844,94.52059173583984,1012400
2021-04-21,104.37999725341797,108.16999816894531,103.94999694824219,108.12000274658203,97.6640625,883200
2021-04-22,107.54000091552734,107.86000061035156,101.91999816894531,102.0,92.13590240478516,1952800
2021-04-23,102.47000122070312,105.0199966430664,101.73999786376953,104.41000366210938,94.31283569335938,1244800
2021-04-26,104.81999969482422,106.41999816894531,104.2300033569336,104.94000244140625,94.79159545898438,1135900
2021-04-27,104.27999877929688,105.31999969482422,103.97000122070312,104.91000366210938,94.76448822021484,792500
2021-04-28,105.47000122070312,106.94999694824219,105.26000213623047,106.36000061035156,96.07425689697266,1284900
2021-04-29,107.25,108.18000030517578,105.79000091552734,107.48999786376953,97.09497833251953,1177800
2021-04-30,105.5199966430664,107.0199966430664,103.2300033569336,103.73999786376953,93.7076187133789,1511400
