Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,198.83999633789062,199.19000244140625,193.91000366210938,195.30999755859375,192.30332946777344,339500
2021-01-05,195.4600067138672,197.69000244140625,194.14999389648438,194.92999267578125,191.92918395996094,252700
2021-01-06,197.61000061035156,203.2100067138672,196.57000732421875,202.17999267578125,199.0675506591797,516900
2021-01-07,202.2100067138672,208.66000366210938,202.2100067138672,208.24000549316406,205.03428649902344,379900
2021-01-08,207.75,208.9499969482422,204.16000366210938,206.9199981689453,203.73458862304688,250600
2021-01-11,205.4499969482422,209.36000061035156,205.4499969482422,208.57000732421875,205.35919189453125,326400
2021-01-12,209.3300018310547,211.7100067138672,207.14999389648438,208.35000610351562,205.142578125,317600
2021-01-13,206.8000030517578,206.8000030517578,202.3300018310547,202.9199981689453,200.2767791748047,290800
2021-01-14,199.88999938964844,202.19000244140625,198.75,199.27999877929688,196.6842041015625,400600
2021-01-15,197.97000122070312,198.02000427246094,192.99000549316406,194.0399932861328,191.51246643066406,488800
2021-01-19,195.16000366210938,196.8800048828125,193.25999450683594,193.42999267578125,190.91041564941406,630400
2021-01-20,194.72000122070312,199.47999572753906,194.52999877929688,198.27999877929688,195.6972198486328,847200
2021-01-21,197.97999572753906,199.75999450683594,193.52999877929688,195.52999877929688,192.98306274414062,408900
2021-01-22,195.1199951171875,197.66000366210938,193.7100067138672,196.5399932861328,193.9799041748047,401400
2021-01-25,195.60000610351562,197.64999389648438,192.8000030517578,194.1300048828125,191.60128784179688,480200
2021-01-26,195.47999572753906,196.00999450683594,191.27999877929688,193.42999267578125,190.91041564941406,225200
2021-01-27,190.8000030517578,192.36000061035156,186.25999450683594,188.3300018310547,185.87684631347656,421900
2021-01-28,191.0500030517578,193.0399932861328,188.6199951171875,188.77999877929688,186.32098388671875,378800
2021-01-29,188.00999450683594,188.72999572753906,185.22999572753906,186.19000244140625,183.7647247314453,549800
2021-02-01,187.91000366210938,191.50999450683594,186.6300048828125,189.4199981689453,186.95263671875,306500
2021-02-02,191.44000244140625,195.3699951171875,190.33999633789062,193.8000030517578,191.27560424804688,532500
2021-02-03,193.72000122070312,195.5399932861328,192.8300018310547,194.7899932861328,192.25270080566406,480300
2021-02-04,195.9499969482422,202.7100067138672,188.0399932861328,189.6199951171875,187.15003967285156,729900
2021-02-05,190.55999755859375,195.1699981689453,190.55999755859375,192.35000610351562,189.84446716308594,1101700
2021-02-08,193.25,199.38999938964844,191.69000244140625,198.42999267578125,195.8452911376953,870100
2021-02-09,198.5399932861328,199.49000549316406,195.97000122070312,197.55999755859375,194.98658752441406,433000
2021-02-10,198.89999389648438,200.25,198.2100067138672,199.36000061035156,196.76316833496094,359800
2021-02-11,199.94000244140625,200.22999572753906,196.8000030517578,198.0,195.4208984375,484800
2021-02-12,197.32000732421875,199.9499969482422,197.14999389648438,199.8699951171875,197.2665252685547,353300
2021-02-16,200.1199951171875,202.8800048828125,197.27999877929688,197.2899932861328,194.72012329101562,450000
2021-02-17,196.80999755859375,196.80999755859375,192.6699981689453,193.5,190.97950744628906,533400
2021-02-18,193.05999755859375,193.72000122070312,190.9499969482422,193.6199951171875,191.09793090820312,349000
2021-02-19,195.1999969482422,197.94000244140625,194.4499969482422,196.75,194.18716430664062,364500
2021-02-22,195.1999969482422,197.99000549316406,194.5800018310547,197.3000030517578,194.72999572753906,360900
2021-02-23,197.91000366210938,199.9199981689453,194.94000244140625,196.80999755859375,194.2463836669922,530200
2021-02-24,196.32000732421875,199.77000427246094,196.02999877929688,197.92999267578125,195.35179138183594,353800
2021-02-25,197.38999938964844,198.92999267578125,195.94000244140625,197.11000061035156,194.54248046875,262500
2021-02-26,197.60000610351562,197.63999938964844,194.5399932861328,195.1699981689453,192.62774658203125,343000
2021-03-01,196.5,202.39999389648438,196.5,199.91000366210938,197.30601501464844,267300
2021-03-02,200.0,200.6300048828125,197.55999755859375,199.77000427246094,197.16783142089844,282400
2021-03-03,200.1199951171875,201.00999450683594,198.8300018310547,199.17999267578125,196.58551025390625,248600
2021-03-04,198.39999389648438,199.13999938964844,192.5500030517578,195.1300048828125,192.5882568359375,351300
2021-03-05,197.27000427246094,198.3300018310547,191.3800048828125,197.9600067138672,195.38140869140625,412800
2021-03-08,198.9499969482422,201.5500030517578,197.44000244140625,198.74000549316406,196.1512451171875,548600
2021-03-09,198.52999877929688,201.75999450683594,197.5399932861328,197.63999938964844,195.06558227539062,291600
2021-03-10,197.5500030517578,200.7100067138672,197.36000061035156,200.24000549316406,197.6317138671875,558400
2021-03-11,200.66000366210938,202.88999938964844,198.77999877929688,199.02999877929688,196.43746948242188,310600
2021-03-12,199.97000122070312,199.97000122070312,196.67999267578125,199.35000610351562,196.7532958984375,387600
2021-03-15,199.55999755859375,203.47000122070312,198.05999755859375,203.4600067138672,200.8097686767578,318800
2021-03-16,203.02000427246094,203.55999755859375,197.07000732421875,198.74000549316406,196.1512451171875,529200
2021-03-17,198.97999572753906,199.6199951171875,195.4199981689453,197.22000122070312,194.6510467529297,691600
