Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,353.94000244140625,354.739990234375,342.29998779296875,343.6000061035156,338.7930908203125,850100
2021-01-05,342.20001220703125,349.0400085449219,338.4200134277344,348.8900146484375,344.00909423828125,507500
2021-01-06,350.0,356.6000061035156,349.239990234375,350.989990234375,346.0796813964844,414700
2021-01-07,351.8599853515625,357.260009765625,349.0400085449219,355.05999755859375,350.0927429199219,701100
2021-01-08,353.9200134277344,358.45001220703125,348.9100036621094,350.1499938964844,345.2514343261719,398400
2021-01-11,348.6499938964844,351.3299865722656,338.5799865722656,339.5,334.7503967285156,492800
2021-01-12,338.2799987792969,341.3800048828125,335.17999267578125,339.4700012207031,334.7208557128906,389200
2021-01-13,339.1400146484375,339.67999267578125,334.2300109863281,335.80999755859375,331.112060546875,494500
2021-01-14,336.5,336.5,326.510009765625,327.1400146484375,322.5633544921875,688300
2021-01-15,323.7699890136719,328.8900146484375,321.6099853515625,326.07000732421875,321.50836181640625,626900
2021-01-19,325.67999267578125,326.6000061035156,319.69000244140625,322.0400085449219,317.53472900390625,570300
2021-01-20,319.45001220703125,333.3699951171875,319.45001220703125,332.19000244140625,327.5426940917969,599300
2021-01-21,331.19000244140625,336.6099853515625,328.989990234375,331.4200134277344,326.78350830078125,436700
2021-01-22,330.8699951171875,330.8699951171875,324.0799865722656,324.4800109863281,319.94061279296875,322500
2021-01-25,322.3399963378906,331.3500061035156,321.0199890136719,328.1300048828125,323.53948974609375,571500
2021-01-26,330.2300109863281,330.4800109863281,322.6300048828125,323.1600036621094,318.6390380859375,358700
2021-01-27,320.0,322.5,314.6199951171875,318.20001220703125,313.7484436035156,659000
2021-01-28,319.67999267578125,328.8299865722656,319.67999267578125,324.4200134277344,319.8814392089844,392300
2021-01-29,319.79998779296875,323.3599853515625,317.4599914550781,318.1199951171875,313.6695556640625,807800
2021-02-01,320.6199951171875,326.2699890136719,320.0,325.489990234375,320.9364318847656,507000
2021-02-02,328.57000732421875,334.0299987792969,326.19000244140625,331.2200012207031,326.5862731933594,560200
2021-02-03,331.0,332.82000732421875,328.3399963378906,331.6099853515625,326.97076416015625,418600
2021-02-04,332.1600036621094,340.17999267578125,331.70001220703125,338.260009765625,333.5278015136719,411200
2021-02-05,340.239990234375,345.6600036621094,335.9700012207031,344.9800109863281,340.1537780761719,419400
2021-02-08,345.54998779296875,349.30999755859375,343.6600036621094,349.1499938964844,344.2654113769531,339100
2021-02-09,347.82000732421875,351.4100036621094,347.1300048828125,349.3399963378906,344.45281982421875,347600
2021-02-10,351.9599914550781,353.7699890136719,346.70001220703125,349.0,344.1175537109375,429100
2021-02-11,349.75,350.2699890136719,339.29998779296875,341.05999755859375,337.0128479003906,406700
2021-02-12,339.75,343.05999755859375,339.75,342.44000244140625,338.3764953613281,200000
2021-02-16,345.92999267578125,349.9700012207031,343.44000244140625,345.1000061035156,341.00494384765625,361400
2021-02-17,343.5899963378906,345.67999267578125,338.42999267578125,339.1099853515625,335.0859680175781,365400
2021-02-18,338.25,341.4200134277344,333.6600036621094,340.45001220703125,336.4101257324219,350200
2021-02-19,341.6600036621094,344.5899963378906,339.6099853515625,343.489990234375,339.41400146484375,412300
2021-02-22,343.0,343.6300048828125,338.44000244140625,340.5,336.45947265625,341300
2021-02-23,340.5299987792969,342.2200012207031,330.8500061035156,336.7099914550781,332.7145080566406,454700
2021-02-24,336.0899963378906,339.3299865722656,331.2699890136719,338.30999755859375,334.2955017089844,544000
2021-02-25,336.95001220703125,339.32000732421875,326.04998779296875,328.04998779296875,324.1572570800781,424400
2021-02-26,329.7099914550781,332.3999938964844,323.760009765625,324.3399963378906,320.49127197265625,562200
2021-03-01,329.30999755859375,347.8800048828125,325.010009765625,344.8800048828125,340.7875061035156,535400
2021-03-02,343.30999755859375,346.92999267578125,342.0400085449219,342.3999938964844,338.3369445800781,401300
2021-03-03,342.1199951171875,345.6099853515625,336.0400085449219,336.30999755859375,332.3192138671875,657500
2021-03-04,337.1499938964844,337.8900146484375,321.3900146484375,326.7300109863281,322.8529052734375,634500
2021-03-05,330.3900146484375,341.44000244140625,323.5299987792969,339.3500061035156,335.3231506347656,569900
2021-03-08,341.3299865722656,344.44000244140625,337.989990234375,340.6000061035156,336.55828857421875,425900
2021-03-09,344.5899963378906,349.7099914550781,340.4599914550781,345.8399963378906,341.73614501953125,533400
2021-03-10,347.57000732421875,356.94000244140625,345.9700012207031,353.0400085449219,348.8507080078125,454900
2021-03-11,355.510009765625,363.42999267578125,351.989990234375,360.0400085449219,355.76763916015625,569300
2021-03-12,359.989990234375,362.760009765625,357.4800109863281,358.2900085449219,354.0384216308594,414700
2021-03-15,358.0,359.8900146484375,350.3299865722656,351.6000061035156,347.4278259277344,526600
2021-03-16,350.6499938964844,351.2699890136719,344.07000732421875,347.95001220703125,343.8210754394531,426500
2021-03-17,348.2099914550781,349.4800109863281,336.489990234375,343.2200012207031,339.1472473144531,579500
2021-03-18,342.239990234375,344.6700134277344,334.45001220703125,337.2300109863281,333.22833251953125,502000
2021-03-19,336.44000244140625,337.9800109863281,332.94000244140625,333.04998779296875,329.0978698730469,743400
2021-03-22,334.32000732421875,337.8399963378906,331.5400085449219,336.3299865722656,332.3389892578125,371800
2021-03-23,336.5299987792969,339.1499938964844,331.3500061035156,333.010009765625,329.05841064453125,325300
2021-03-24,330.8299865722656,340.6300048828125,330.8299865722656,335.95001220703125,331.9635314941406,415500
2021-03-25,335.44000244140625,338.760009765625,328.57000732421875,337.05999755859375,333.0603332519531,311600
2021-03-26,335.8999938964844,347.1099853515625,335.44000244140625,346.6099853515625,342.4969787597656,360500
2021-03-29,344.25,346.0299987792969,340.32000732421875,341.20001220703125,337.1512451171875,349200
2021-03-30,339.80999755859375,341.0400085449219,334.6199951171875,337.30999755859375,333.3073425292969,258400
2021-03-31,338.70001220703125,344.510009765625,337.8999938964844,341.30999755859375,337.2598876953125,446800
2021-04-01,344.4100036621094,351.04998779296875,342.7799987792969,348.30999755859375,344.1768493652344,402100
2021-04-05,350.0,355.510009765625,349.7900085449219,354.0400085449219,349.8388671875,364200
2021-04-06,351.5899963378906,354.3299865722656,347.989990234375,348.8699951171875,344.73016357421875,339200
2021-04-07,346.80999755859375,350.69000244140625,345.32000732421875,350.29998779296875,346.1431884765625,283200
2021-04-08,350.8900146484375,352.7699890136719,344.9100036621094,345.7200012207031,341.6175842285156,437700
2021-04-09,346.3999938964844,353.3399963378906,345.489990234375,352.4800109863281,348.2973327636719,417700
2021-04-12,353.0799865722656,357.1300048828125,350.80999755859375,355.1700134277344,350.9554443359375,274600
2021-04-13,353.3999938964844,355.9100036621094,351.17999267578125,355.4800109863281,351.26177978515625,248300
2021-04-14,355.5400085449219,356.69000244140625,348.69000244140625,350.0799865722656,345.92578125,326400
2021-04-15,353.45001220703125,354.1499938964844,350.2300109863281,351.8599853515625,347.68463134765625,280200
2021-04-16,353.17999267578125,354.5,349.3900146484375,350.5199890136719,346.3606262207031,388600
2021-04-19,348.8999938964844,349.1099853515625,341.8399963378906,343.739990234375,339.66107177734375,352900
2021-04-20,344.9100036621094,346.0,339.2099914550781,341.70001220703125,337.645263671875,312900
2021-04-21,344.5799865722656,348.70001220703125,342.94000244140625,347.6499938964844,343.5246276855469,470000
2021-04-22,346.0299987792969,353.0,344.5199890136719,348.55999755859375,344.4238586425781,270200
2021-04-23,350.30999755859375,355.6499938964844,349.94000244140625,353.7200012207031,349.5226135253906,251500
2021-04-26,354.0899963378906,355.6400146484375,348.8599853515625,349.3599853515625,345.21435546875,255100
2021-04-27,348.760009765625,352.239990234375,346.95001220703125,350.1499938964844,345.9949951171875,373000
2021-04-28,350.8900146484375,351.5299987792969,344.2300109863281,345.20001220703125,341.1037292480469,220000
2021-04-29,346.3599853515625,352.75,346.2200012207031,351.05999755859375,346.8941650390625,222100
2021-04-30,348.510009765625,348.94000244140625,342.1099853515625,345.1400146484375,341.0444641113281,399900
2021-05-03,348.6499938964844,352.54998779296875,347.3900146484375,350.6199951171875,346.4594421386719,381000
2021-05-04,349.6000061035156,352.1099853515625,348.8599853515625,350.7799987792969,346.61749267578125,388800
2021-05-05,352.989990234375,354.8500061035156,347.0199890136719,348.5899963378906,344.4535217285156,419500
2021-05-06,351.04998779296875,351.04998779296875,347.1400146484375,350.25,346.09381103515625,266400
2021-05-07,350.260009765625,362.9100036621094,350.260009765625,360.6700134277344,356.3902282714844,567100
2021-05-10,360.05999755859375,364.4100036621094,358.57000732421875,360.739990234375,356.4593505859375,577100
2021-05-11,356.6400146484375,357.5899963378906,351.7099914550781,354.67999267578125,350.4712219238281,384500
2021-05-12,349.4800109863281,351.3699951171875,343.010009765625,343.760009765625,339.6808166503906,464500
2021-05-13,344.3299865722656,354.6099853515625,344.3299865722656,353.2099914550781,349.7818298339844,364200
2021-05-14,355.25,360.0899963378906,353.4200134277344,358.0799865722656,354.60455322265625,318300
2021-05-17,353.8999938964844,358.0,348.9100036621094,352.0400085449219,348.6231689453125,287900
2021-05-18,350.55999755859375,353.2699890136719,347.32000732421875,348.0,344.6224060058594,587300
2021-05-19,343.5,346.6199951171875,338.0,342.489990234375,339.1658630371094,476400
2021-05-20,342.7200012207031,350.8399963378906,340.1700134277344,349.4599914550781,346.0682373046875,396800
2021-05-21,351.6499938964844,354.05999755859375,347.6000061035156,348.42999267578125,345.0482177734375,316200
2021-05-24,351.6499938964844,356.44000244140625,350.2099914550781,354.5400085449219,351.09893798828125,380400
2021-05-25,354.6000061035156,358.010009765625,354.5199890136719,355.5,352.04962158203125,330400
2021-05-26,355.7900085449219,356.9700012207031,352.3299865722656,354.20001220703125,350.7622375488281,311900
2021-05-27,355.6700134277344,357.7900085449219,352.4800109863281,354.1499938964844,350.71270751953125,661300
2021-05-28,355.6099853515625,356.8299865722656,353.25,353.5400085449219,350.1086120605469,345700
2021-06-01,356.29998779296875,359.489990234375,351.9599914550781,352.9800109863281,349.5541076660156,364800
2021-06-02,352.6099853515625,354.6700134277344,351.8699951171875,352.2799987792969,348.86083984375,331500
2021-06-03,349.04998779296875,351.989990234375,346.8900146484375,350.8800048828125,347.47442626953125,334000
2021-06-04,352.7300109863281,354.05999755859375,349.80999755859375,352.20001220703125,348.78167724609375,360800
2021-06-07,352.0,353.1700134277344,345.3399963378906,346.79998779296875,343.4340515136719,387400
2021-06-08,347.95001220703125,348.75,345.6099853515625,347.42999267578125,344.0578918457031,329800
2021-06-09,348.42999267578125,348.8399963378906,346.70001220703125,347.8800048828125,344.5035400390625,244100
2021-06-10,348.29998779296875,351.54998779296875,346.8500061035156,351.1099853515625,347.7021789550781,350700
2021-06-11,351.69000244140625,353.2799987792969,351.32000732421875,352.8399963378906,349.4154052734375,236200
2021-06-14,351.7200012207031,353.260009765625,350.17999267578125,353.260009765625,349.8313293457031,274000
2021-06-15,354.45001220703125,358.8399963378906,354.0299987792969,357.79998779296875,354.3272705078125,343400
