Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,93.6500015258789,93.97000122070312,91.80000305175781,92.37000274658203,88.94896697998047,1138900
2021-01-05,91.93000030517578,93.58000183105469,90.58000183105469,91.5,88.11119079589844,1439800
2021-01-06,92.1500015258789,95.4000015258789,92.1500015258789,95.23999786376953,91.71266174316406,1509400
2021-01-07,95.48999786376953,96.33000183105469,94.44000244140625,96.16000366210938,92.59859466552734,1088700
2021-01-08,96.2699966430664,98.6500015258789,96.11000061035156,97.36000061035156,93.754150390625,1249700
2021-01-11,97.18000030517578,97.19999694824219,94.45999908447266,96.52999877929688,92.95487976074219,991600
2021-01-12,96.36000061035156,98.18000030517578,95.25,97.9000015258789,94.27415466308594,936800
2021-01-13,97.86000061035156,98.02999877929688,95.4800033569336,95.70999908447266,92.16525268554688,954000
2021-01-14,96.61000061035156,97.70999908447266,95.83999633789062,97.37000274658203,93.7637939453125,772900
2021-01-15,97.33999633789062,97.9000015258789,94.69000244140625,95.20999908447266,91.68377685546875,1505700
2021-01-19,96.05999755859375,97.98999786376953,95.55999755859375,96.44000244140625,92.86822509765625,1608600
2021-01-20,97.5,100.5,96.58000183105469,98.80000305175781,95.14081573486328,2013900
2021-01-21,98.44000244140625,99.9000015258789,97.94000244140625,97.94999694824219,94.32229614257812,1226700
2021-01-22,96.55000305175781,98.37000274658203,96.51000213623047,97.80000305175781,94.1778564453125,801500
2021-01-25,97.83000183105469,99.98999786376953,97.68000030517578,99.31999969482422,95.64156341552734,1377200
2021-01-26,99.16999816894531,100.45999908447266,96.5999984741211,97.5,93.88896942138672,2526900
2021-01-27,91.66000366210938,95.4000015258789,89.05999755859375,91.5199966430664,88.13043975830078,3167100
2021-01-28,92.94999694824219,93.52999877929688,88.91000366210938,88.98999786376953,85.69412994384766,1789600
2021-01-29,88.9800033569336,89.41000366210938,84.7699966430664,85.55999755859375,82.39118194580078,2347500
2021-02-01,85.55999755859375,86.81999969482422,85.30000305175781,86.43000030517578,83.22895812988281,1251800
2021-02-02,87.54000091552734,88.80000305175781,86.38999938964844,86.62000274658203,83.41192626953125,1289500
2021-02-03,86.61000061035156,87.5199966430664,86.27999877929688,86.93000030517578,83.71044158935547,970200
2021-02-04,87.4000015258789,87.98999786376953,86.23999786376953,87.30999755859375,84.07635498046875,888400
2021-02-05,87.37999725341797,88.86000061035156,86.87999725341797,88.83999633789062,85.54969024658203,766000
2021-02-08,89.19999694824219,90.08999633789062,88.8499984741211,89.97000122070312,86.63784790039062,1025200
2021-02-09,90.27999877929688,91.91999816894531,89.69000244140625,91.87000274658203,88.46748352050781,931000
2021-02-10,92.0,92.30000305175781,89.91999816894531,90.95999908447266,87.5911865234375,897300
2021-02-11,91.52999877929688,91.68000030517578,89.06999969482422,90.27999877929688,86.93637084960938,738200
2021-02-12,90.19999694824219,91.47000122070312,90.13999938964844,91.30000305175781,87.91858673095703,655300
2021-02-16,91.41000366210938,92.0,88.33999633789062,88.5,85.2222900390625,1057600
2021-02-17,88.25,90.04000091552734,87.33000183105469,89.94999694824219,86.61859130859375,883700
2021-02-18,89.51000213623047,91.44000244140625,89.33999633789062,91.23999786376953,87.86080932617188,713600
2021-02-19,91.41999816894531,92.19000244140625,90.54000091552734,90.77999877929688,87.4178466796875,941700
2021-02-22,90.7300033569336,90.7300033569336,89.37999725341797,89.81999969482422,86.49340057373047,735400
2021-02-23,89.77999877929688,90.7300033569336,88.36000061035156,89.77999877929688,86.45488739013672,736000
2021-02-24,89.66000366210938,90.5,89.2300033569336,90.02999877929688,86.69563293457031,1080400
2021-02-25,90.33000183105469,91.2300033569336,89.76000213623047,90.0,86.66674041748047,904600
2021-02-26,90.0,92.08000183105469,89.79000091552734,90.8499984741211,87.48526000976562,1404100
2021-03-01,91.47000122070312,93.08999633789062,91.3499984741211,92.22000122070312,88.80451965332031,849600
2021-03-02,92.20999908447266,94.30999755859375,91.94999694824219,93.12000274658203,89.67118835449219,1367900
2021-03-03,92.94999694824219,94.93000030517578,91.9800033569336,92.97000122070312,89.5267333984375,1183200
2021-03-04,92.87999725341797,93.33000183105469,91.69000244140625,91.98999786376953,89.07164764404297,1229400
2021-03-05,92.0,94.58999633789062,91.43000030517578,94.02999877929688,91.04693603515625,1000000
2021-03-08,94.87999725341797,95.37000274658203,91.73999786376953,91.80999755859375,88.89735412597656,1105200
2021-03-09,92.7699966430664,95.16000366210938,92.0999984741211,93.61000061035156,90.64026641845703,988500
